text,kategori
Merujuk pada: UU Nomor 18/2008 tentang Pengelolaan Sampah. Pasal 29 ayat 1 huruf g: Setiap orang dilarang membakar sampah yang tidak sesuai dengan persyaratan teknis pengelolaan sampah. Perda Prov Jateng No 3 Tahun 2014 tentang Pengelolaan Sampah di Jawa Tengah Pasal 55 huruf d Setiap orang dilarang : d. mengelola sampah yang menyebabkan pencemaran dan/atau perusakan lingkungan. Bersama ini saya menginformasikan bahwa banyak kegiatan pembakaran sampah rumah tangga di lingkungan sekitar perumahan Griya Abdi Kencana Purbalingga yang mana tidak sesuai dengan peraturan peraturan tersebut di atas. Beberapa titik yang sering melakukan pembakaran sampah diantaranya: 1. Belakang Sekolah SMP Negeri 2 Purbalingga 2. Depan Taman Perumahan Griya Abdi Kencana 3. Taman kecil perumahan di sekitar jalan menuju lapangan HPS 4. Sawah belakang perumahan griya abdi kencana 5. Dan masih banyak lagi titik-titik lainnya di dalam perumahan yang lokasinya bisa berganti ganti. Mohon bantuannya dapat segera ditindaklanjuti melalui himbauan berjenjang sampai dengan ke tingkat RT sehingga warga masyarakat di perumahan griya abdi kencana dapat teredukasi khususnya terkait lingkungan hidup. Atau mungkin dapat disosialisasikan kembali perda perda atau aturan-aturan dari dinas lingkungan hidup tentang larangan kegiatan pembakaran sampah yang tidak sesuai prosedur. Sehingga kedepannya kegiatan pembakaran sampah yang tidak sesuai dengan aturan yang dilakukan oleh warga tidak terjadi lagi.,Lingkungan
Mohon bantuannya untuk menangani odgj yg meresahkan. Tinggal bersama ibunya yg sudah tua jadi mengganggu kesehatan orangtuanya dan meresahkan masyarakat sekitarnya. Terimakasih semoga ditindaklanjuti,Pelayanan Publik
"8 buah lampu jalan mati di wilayah dusun 3 desa cipawon, kec. Bukateja, mohon ditindaklanjuti, gelap",Infrastruktur
formformulir pendaftaran penyuluhan keamanan pangan pada eLaserin-IRTP DinKes Purbalingga tidak ada pilihan desa Bukateja. mohon segera di update pada Form yang benar. terimakasih,Pelayanan Publik
"DI SMPN 2 KEMANGKON ditarik uang untuk membeli bangku dan meja sendiri dengan seharga Rp. 650.000 per anak dengan alasan tidak ada bantuan dana BOS disekolah, mohon dituntaskan",Sosial dan Ekonomi
Bagaimana cara untuk membuat kartu tani untuk pembelian pupuk bersubsidi.untuk wilayah kecamatan bojongsari.,Pelayanan Publik
"Mohon segera tindak tegas kepala bank bukopin purbalingga yg mempersulit nasabah nya bu , Mau pelunasan sj di hub susah bgt malah WA suami sy di blokir kepala macam apa itu ...mohon bantuan nya bu segera di tegur jangan mempermainkan nasabah apalagi suami sy pensiunan guru yg sdh lanjut usia harusnya dipermudah.terima kasih",Pelayanan Publik
"Assalamu'alaikum wr wb Izin menyampaikan keluh kesah, kami warga di dusun Melung, desa Larangan, kec. Pengadegan seringkali kesulitan air ketika musim kemarau. Sebenarnya sdh ada fasilitas Pamsimas, hanya saja kapasitasnya belum mampu mencukupi kebutuhan seluruh warga. Selain Pamsimas, saya menyalur pam yg sumbernya dr Gunungwuled, tapi jg jarang sekali keluar air. Rumah saya sdh beberapa hari ini tdk kebagian air, sekalinya air dr pamsimas keluar, debitnya kecil dan hanya sebentar saja. Mohon bantuan dan solusinya, krn sumur saya jg mengering ketika musim kemarau. Terimakasih. Wassalamu'alaikum wr wb",Pelayanan Publik
"Assalamu'alaikum Warahmatullahi WabarakatuhYth. Bupati dan Wakil Bupati Purbalingga beserta jajaran dan dinas terkait, saya ingin melaporkan bahwa gapura selamat datang yang ada di perbatasan Purbalingga - Banyumas yang berada di kecamatan kalimanah dan perbatasan Purbalingga - Banjarnegara di kecamatan Bukateja kurang terawat, bahkan ada yang di tumbuhin rumput liar dibagian gapuranya. Semoga bisa di bersihkan dan di cat ulang kembali, soalnya kan gapura selamat datang merupakan wajah dari Kabupaten Purbalingga, Terimakasih semoga bisa dirawat dengan baik lagi. Wassalamu'alaikum Warahmatullahi Wabarakatuh",Pelayanan Publik
Penambangan pasir ilegal disepanjang sungai serayu lokasi diperbatasan karang cengis cipawon masuk . Mohon tindakan yang nyata. Melibatkan dua alat berat dan truk yang mengangkut juga melebihi tonase tronton . Lingkungan dirugikan tapi tidak berani ambil tindakan. Karena ada bening,Infrastruktur
"Hallo, apakah cuti lebaran diperbolehkan untuk bekerja? Dan harinya cuti nasional bisa diganti hari lain untuk bekerja,? Trus cuti dari pemerintah untuk pekerja buruh bagaimana ???",Pelayanan Publik
"Kepada Yth Bpk/Ibu pimpinan DINDIKBUD Purbalingga Assalamu'alaikum wr ... Wb.... Dengan segala hormat, Bersama ini kami ingin menanyakan sehubungan dengan laporan saya sebelumnya dengan no aduan LGWA75722545 tanggal 19 Mei 2023 tentang permohonan masa jabatan Kepala Sekolah SDN2 Grecol Kalimanah, dimana dalam laporan tersebut kami para wali murid mengajukan permohonan bukan memberi saran seperti apa yg disampaikan instansi terkait, kami menginginkan jabatan Kepsek SDN2 Grecol Bp Saryono bisa lebih lama karena selama pergantian Kepsek baru kali ini kami menemukan kinerja Kepsek yg begitu bagus beliau rela melakukan tugas di luar tugas utama sebagai Kepsek. Perlu Bpk/Ibu ketahui bahwa semua itu mutlak atas kemauan para wali murid tidak ada interfensi baik dari guru maupun Kepsek. Kami dapat informasi bahwa setelah menerima aduan pertama saya pihak Dindikbud langsung membentuk tim 8 investigasi dan konon dari situ tim menemukan bukti dan fakta yang bisa sebagai dasar penolakan permohonan kami, sedangkan kami belum pernah menerima jawaban yg pasti dari Dindikbud, setahu saya itu cuma penjelasan fungsi pergantian Kepsek, kalau memang benar dari tim 8 investigasi telah menemukan bukti dan fakta tlg beritahukan kepada kami bukti & fakta apa, dan apakah kami salah sebagai wali murid mempunyai keinginan seperti itu. Untuk sekarang Kepsek SDN2 Grecol sudah tergantikan otomatis itu sebagai penolakan atas permohonan kami yg tanpa pemberitahuan dan penjelasan terlebih dahulu. Sekali lg kamu mohon kebijaksanaan dari BPK/Ibu instansi Dindikbud untuk melihat kembali aduan saya sebelumnya yaitu permohonan bukan memberi saran. Apabila ada kata yg kurang berkenan di hati Bpk/Ibu sekalian kami mohon ma'af yg sebesar besarnya .... Matur nuwun",Pendidikan
"Saya bekerja di PT yang gajinya sebulan kisaran 500 karena memang kondisi perusahaan sudah lebih dari setahun memang ada kendala, suami saya kerja sebagai tukang servis water heater. Anak saya 2 kelas 4SD dan kelas 1SD tahun ini. Saya satu keluarga BPJS kesehatan bayar sendiri dari dulu karena memang tidak dapat dari pemerintah. Entah itu BPJS kesehatan dan bantuan PKH. Anak saya punya punya riwayat asma, sudah lebih dari setahun saya tidak bisa membayar BPJS karena memang penghasilan saya dan suami tidak mencukupi. Saya sudah datang ke balai desa majatengah minta surat SKTM, dan sudah ke dinsos hasilnya tidak ada. Saya juga sudah DM ke Bupati Purbalingga Bu Tiwi, tidak ada balasan. Amat disayangkan tanggapan dari aparat pemerintah kurang cekatan.",Sosial dan Ekonomi
"Selamat Siang, untuk program nasional PTSL apakah sudah ada di desa tunjungmuli?",Pelayanan Publik
"Kapasitas siswa di SDN 1 Bojongsari melebihi daya tampung, tidak sesuai dengan permendikbud nomor 22 tahun 2016. Bahkan 1 kelas yang harusnya maksimal 28 siswa untuk tingkat sd diisi lebih dari 30, sehingg tidak nyaman untuk belajar. Mohon dinas terkait menindak lanjuti. Terima kasih.",Pendidikan
"Malam bpk ibu yg terhormat. Yg pertama Saya ingin menyampaikan bahwasanya pabrik2 dipurbalingga kebanyakan merekrut tenaga kerja perempuan, apa dari pemda bisa mengusahakan untuk melakukan perundingan dg para pengusaha supaya merekrut tenaga kerja laki2.? Karna yg kita tahu bahwa angka pengangguran laki2 jauh lebih tinggi. Lalu yg kedua, kenapa aturan pabrik2 dipurbalingga ketika merekrut karyawan baru dg syarat sudah berpengalaman dalam bidangnya. Lantas bagaimana nasib mereka yg belum memiliki pengalaman, bagaimana mereka bisa punya pengalaman kalo tidak dikasih kesempatan belajar, bukankah setiap pabrik itu memiliki waktu tranning terlebih dahulu utk karyawan baru? Dimana waktu tranning tsb digunakan karyawan baru utk belajar pada bidang yg dibutuhkan. Kasihan mereka yg memiliki ijazah sma/smk kalah saing dg mereka yg memiliki pengalaman. Mohon untuk lebih diperhatikan lg pak bu. Supaya perekonomian dipurbalingga lebih maju. Sekian dan terimakasih.",Pendidikan
"tolong bupati purbalingga sampaikan ke dinas pendidikan kabuoaten purbalingga knpa di smp negri masih di pungut uang gedung yg jumlahnya peranak 1jt lebih.. belum lagi yg mewajibkan anak harus ke Owabong 2 kali sebulan dan biaya buat seragam kain kasar seperri itu sampai 1,7jt peranak apakah iya dunia pendidikan sekarang itu adalah lahan bisnis",Sosial dan Ekonomi
Peta tanah desa makam rembang puebalingga untuk segera dkondisikan saya mau urus sertivikat jd susah sy hampir dua tahun berusaha membuat sertivikat ada hasil tapi kurang memuaskan karena hanya mengcaver sebagian tanah. Sertivikat hilang,Pelayanan Publik
"Mohon maaf , mau tanya terkait tunjangan 50 persen dari the dan gaji 13 akan di salurkan kapan nggih.. terimakasih..",Sosial dan Ekonomi
"Di karangasem kertanegara purbalingga Jawa tengah, ada rencana proyek pembangunan jalan raya di dusun 5 karangasem warga nga dapat ganti rugi kami sangat di rugikan , mohon bantuan dan informasi, kata perangkat desa abri masuk desa pembangunan jalan tingkat propinsi desa haya menerima nga ada anggaran untuk ganti rugi uang sebes 600 jta untuk alat berat kataya atas perhatiannya terma kasih Nb :kami semua terpaksa tanda tangan persetujuan",Infrastruktur
"Mohon ditindak! ini ada pabrik pengolahan kayu di sebelah timur perempatan lampu merah Brak, Desa Kembangan, Kecamatan Bukateja, kabupaten Purbalingga yang setiap hari selama 24 jam selalu membakar limbahnya tanpa filter dan cerobong asap, dilakukan secara terbuka di belakang pabrik sehingga menimbulkan polusi udara dan membuat sesak napas warga sekitar dan pengguna kendaraan yang lewat akibat pekatnya asap yang dihasilkan dari pembakaran tersebut. Sudah pernah lapor lewat kanal matur Bupati Purbalingga tapi tidak ada tanggapan.",Lingkungan
"Menginformasi di Desa Bedagas, dari perempatan paing menuju rembang setelah tikungan tajam. Pohon Bambu sering menutup jalan.Mohon barangkali bisa dirspikan atau dipangkas biar tidak berulang setiap hujan besar. Terimakasih",Lingkungan
"Assalamualaikum Bupati yang terhormat saya Januartika Dwi Cahyani mau melaporkan keadaan warung saya soto pak Pi yg berada di depan PDAM purbalingga.Pohon yg berada di depan warung saya banyak ulat bulu yg sangat meresahkan bagi saya dan para pengunjung warung saya,,itu terjadi semenjak awal bulan puasa sampai sekarang.Hampir Tiap hari saya terkena ulat bulu itu dan merasakan gatal gatal,,Bagaimana solusi yang baik Bupati agar saya bisa berjualan dengan tenang dan senang,,terima kasihWassalamu'alaikum",Lingkungan
"Assalamualaikum pjs Bupati Purbalingga bapak Sarwana ,saya melaporkan pencemaran air sumur di dusun Cakra desa Kedung wuluh kec Kalimanah , sebagian sumur warga berbau tercemar dari septiptang raksasa , warga kesulitan untuk menggunakan air sumur karena berbau dan tidak layak untuk di gunakan. Sementara pihak desa hanya melakukan pengambilan sample air saja dan belum ada tindak lanjutannya. Mohon di respon secepatnya karena menyangkut banyak masyarakat umum yg terdampak.",Lingkungan
"Susahnya mencari tempat sampah atau membuang sampah dan toilet di gor purbalingga jawa tengah padahal itu tempat selalu ramai dikunjungi apalagi saat minggu pagi untuk berolah raga dan banyak pusat jajanan tapi bingung dimana buang sampahnya dan kalo kebelet bingung toilet susah dan ga ada air sama sekali mohon pemerintah setempat dapat menyediakan tempat sampah dan toilet umum bersih demi membudayakan hidup bersih apalagi dalam keadaan covid ini kita harus budayakan kebersihan minimal dari diri sendiri",Lingkungan
"Melaporkan dan agar pemerintah menindak lanjuti masalah resapan septiptang besar di dusun Cakra kelurahan Kedungwuluh kecamatan Kalimanah . Sudah mencemari sumur warga dusun tersebut. Mohon kepada PLT Bupati Purbalingga menanggapi keluhan masyarakat dukuh Cakra. Matur nembah suwun.",Lingkungan
"Mohon fasilitasi untuk terbentuknya bank sampah di desa Rabak kec. Kalimanah, Kab. Purbalingga",Lingkungan
"nwunswu ibu bupati yg terhormat, lingkungan didesa kami sudah bagus dan semanger akan tetapi kami selaku masyarakat pingin lebih indah dan lingkungan sehat,sulusinya dospundi ibu bupati.? nwnswu kulo lmpiraken foto tps di desa bantarbarang yg semanger,mtrswn",Lingkungan
"Assalamualaikum Bu..Kapan Bisa Diskusi dengan tukar pikiran tentang pengolahan sampah.Kami Punya komunitas Black Soldier fly/Bsf..Black Soldier fly adalah sejenis lalat yg kaya manfaat..tetapi berbeda dengan lalat2 lain yg menibulkan efek negatif..Meskipun keluarga lalat, namun ukuran BSF yang dikenal sebagai lalat tentara ini, lebih panjang dan besar. Meskipun dari keluarga lalat, namun BSF tidak menularkan bakteri, penyakit, bahkan kuman kepada manusia.Manfaat1.Maggot bsf/blatung bsf bisa mengurai sampah organik 2x dari berat tubuhnya selama 24jam..2.Maggot bsf berguna untuk pakan ternak unggas dan ikan yg mengandung banyak protein sampai 43%..dan juga bisa buat dekomposer buat tanaman probiotik dll..3.Kasgot/ bekas maggot menjadi kompos alami yg berkualitas pastinya.Mohon responya bu..masalah sampah masalah dunia.. Terimakasih",Lingkungan
"Asalamu alaikum, Maaf Saya mau melaporkan prihal masalah sampah di desa kami bu, yang ujungnya kami masyarakat memutuskan membuang sampah ke kali walaupun kami tau dampaknya pencemaran dll,sebab hanya itulah tempat yang tepat saat ini,dikarenakan tidak adanya wadah atao sarana untuk membuang ke tempat yang seharusnya.mohon perhatian dan solusi,agar tercipta lingkungan sehat dan asri.maturnuwun.Desa losari kadus 4",Lingkungan
"Yth ibu/bpk pemkab purbalingga.Saya punya ide sy sebagai waega asli purbalingga senang sekali dgn kemajuan kota Yg mgkin mulai membaik. Ada saran dr saya bagaimana kalau di sepanjang jalandi kota purbalingga di tanamin pohon/bunga tabebuya yg sekarang lagi viral di medsos.bunganya bagus kaya sakura jepang.di pwt lagi buming sekali.bagaimana nanti kalau di pbg jg di tanami pohon/bunga tabebuya juga pasti akan lbh indah dan pohonya jg ramah polusi.",Lingkungan
"Apakah RTRW Purbalingga saat ini sudah memperhatikan peta rawan bencana geologi seperti tanah longsor, pergeseran tanah, likuefaksi, dan jalur patahan? Mengingat kabar yang beredar bahwa kementerian ESDM sudah menerbitkan peta rawan bencana geologi namun belum semua pemda menggunakan peta tersebut sebagai landasan penyusunan RTRW.",Lingkungan
"Terima kasih kepada DLH yg sudah upload Data IPAL & IPLC ke dalam Satu Data.Bolehkah ditambahkan beberapa kolom dalam tabel tsb?a. Kolom Mulai Beroperasi. menunjukkan berapa lama kegiatan industri tsb sudah berjalanb. Target Selesai IPLC bagi yg dalam proses ataupun belum mengajukan, mohon dapat diberikan target, kapan akan selesaiSelain itu bagi yg sudah mendapatkan IPLC mohon dapat diupload juga hasil Uji sample baku mutu limbah cair tsb, dibuat jadi satu dalam zip file dan diupload di Satu Data.terima kasih",Lingkungan
"Assalamungalaikum wr.wb.Kepeda yth. ibu bupati purbalinggaSaya mau melaporkan bahawa di desa saya lambur kec.mrebet sedang ada galian tanah ilegalyg membuat jalan menjadi licin dan berdebuHingga membuat resah warga.Saya selaku warga lambur memohon kpd ibu bupati purbalingga supaya menghentikan galian tersebut Karna kesehatan dan kenyamanaan warga harus di utamakan.Sekali lagi kami memohon tindak lanjut ya trimakasih Wasalamungalaikum wr.wb",Lingkungan
"Tolong bantuannya, atap rumah saya didalamnya terdapat sarang lebah. apakah ada biaya jika saya ingin melaporkan ke Damkar?Alamat rumah saya di Desa Karangbanjar Rt10 Rw04, Bojongsari. (Masuk setapak depan pemancingan)",Lingkungan
"Ibu bupati yang terhormat..terkait dengan penanganan sampah di purbalingga khusus untuk kelurahan Kalikabong yang sekarang sudah ada TPS 3 R penanganan masih jauh dari maksimal...kami mohon pihak terkait DLH purbalingga untuk bisa memperhatikan karena selama ini kurang adanya pedampingan Sampah sudah seperti gunung yang tidak tahu mau diapakan dan dikemanakan Karena sebab terkait dengan pengangkutan yang tidak maksimal",Lingkungan
"Adanya kegiatan tambang ilegal galian c, berupa tambang pasir dan tanah di kawasan das sungai serayu di perbatasan kab. purbalingga dan banyumas tepatnya di desa sempor kidul, kedungbenda , kec kemangkon kab purbalingga dan desa suro kec. kalibagor kab. banyumas merusak ekosistem sungai dan tanah, hasil galian tebing yang membuat curam dan rawan longsor, tidak adanya recovery setelah penambangan, membuat longsor, kerusakan jalan desa akibat aktivitas excavator dan lalu lalang truk pengangkut pasir dan tanah, debu yg menyebabkan polusi udara parah di sepanjang jalur truk tambang, menyebabkan penyakit asma dan ISPA terutama lansia dan anak-anak, mohon kiranya untuk ditindaklanjuti, meresahkan warga sekitar yg terkena dampaknya.",Lingkungan
"Assalamu’alaikum Mas Bup, izin melapor. Sabtu lalu saya sempat main ke Alun-Alun bersama anak untuk melatih anak jalan. Mohon maaf, waktu itu saya lupa mendokumentasikan kegiatan tersebut. Kemarin saya juga sempat melihat di area Alun-Alun, terutama di bagian pojok depan Lapas, cukup banyak senar layangan yang berserakan. Kalau dibiarkan, sepertinya bisa berbahaya, apalagi banyak anak-anak yang bermain dan berolahraga di sana. Saya sempat berusaha membersihkan sedikit, tapi ternyata senarnya cukup panjang dan sulit ditarik semua. Untuk sisi lain Alun-Alun saya kurang tahu kondisinya, tapi di area tersebut cukup banyak dan perlu perhatian. Terima kasih, Mas Bup. 🙏",Lingkungan
"Mohon ditindaklanjuti Pak Gubernur atau jajaran yang menangani hal tersebut. Kami warga kelurahan Bancar RT 01 RW 01 lebih tepatnya pinggiran sungai Klawing, yang hampir setiap minggu ini tanah kami makin lama terkikis oleh derasnya sungai Klawing, apalagi kalau pada musim penghujan sangat mengkhawatirkan. Laporan ini sudah dibuat berkali hanya di survei dan survei saja, belum ada tindakan yang signifikan dalam masalah ini. Mohon untuk segera ditindak lanjuti.",Lingkungan
